ID,class
2998,1
2999,0
3000,6
3001,9
3002,7
3003,5
3004,3
3005,7
3006,4
3007,6
3008,1
3009,1
3010,2
3011,9
3012,7
3013,0
3014,1
3015,3
3016,1
3017,3
3018,1
3019,2
3020,7
3021,3
3022,5
3023,1
3024,6
3025,6
3026,9
3027,1
3028,7
3029,4
3030,0
3031,6
3032,3
3033,5
3034,1
3035,7
3036,4
3037,5
3038,4
3039,9
3040,3
3041,9
3042,6
3043,3
3044,0
3045,3
3046,6
3047,6
3048,4
3049,3
3050,4
3051,9
3052,3
3053,9
3054,7
3055,5
3056,0
3057,1
3058,7
3059,6
3060,0
3061,1
3062,9
3063,2
3064,1
3065,3
3066,7
3067,5
3068,3
3069,9
3070,5
3071,7
3072,0
3073,4
3074,0
3075,0
3076,9
3077,3
3078,1
3079,0
3080,6
3081,9
3082,8
3083,8
3084,9
3085,3
3086,6
3087,1
3088,8
3089,6
3090,4
3091,5
3092,1
3093,5
3094,5
3095,6
3096,7
3097,5
3098,3
3099,0
3100,9
3101,2
3102,4
3103,9
3104,5
3105,9
3106,7
3107,0
3108,6
3109,4
3110,9
3111,3
3112,0
3113,4
3114,6
3115,4
3116,6
3117,7
3118,3
3119,3
3120,5
3121,0
3122,6
3123,3
3124,1
3125,4
3126,9
3127,4
3128,0
3129,2
3130,5
3131,1
3132,5
3133,4
3134,5
3135,9
3136,5
3137,7
3138,3
3139,3
3140,2
3141,9
3142,3
3143,3
3144,6
3145,2
3146,8
3147,0
3148,1
3149,9
3150,3
3151,8
3152,0
3153,5
3154,6
3155,5
3156,6
3157,2
3158,9
3159,7
3160,8
3161,3
3162,3
3163,1
3164,7
3165,5
3166,3
3167,4
3168,1
3169,9
3170,2
3171,1
3172,0
3173,5
3174,9
3175,6
3176,7
3177,2
3178,8
3179,6
3180,3
3181,3
3182,2
3183,7
3184,0
3185,6
3186,9
3187,2
3188,7
3189,7
3190,6
3191,0
3192,3
3193,1
3194,4
3195,3
3196,6
3197,1
3198,9
3199,0
3200,4
3201,0
3202,7
3203,8
3204,3
3205,0
3206,3
3207,3
3208,0
3209,1
3210,4
3211,2
3212,8
3213,1
3214,3
3215,0
3216,2
3217,3
3218,1
3219,8
3220,6
3221,3
3222,3
3223,5
3224,0
3225,8
3226,6
3227,3
3228,0
3229,0
3230,5
3231,9
3232,9
3233,1
3234,7
3235,5
3236,7
3237,1
3238,6
3239,0
3240,1
3241,5
3242,4
3243,4
3244,5
3245,3
3246,7
3247,9
3248,0
3249,5
3250,0
3251,0
3252,8
3253,5
3254,1
3255,3
3256,1
3257,9
3258,5
3259,5
3260,8
3261,1
3262,9
3263,9
3264,1
3265,7
3266,0
3267,0
3268,7
3269,9
3270,5
3271,3
3272,3
3273,6
3274,6
3275,8
3276,0
3277,1
3278,8
3279,9
3280,3
3281,7
3282,0
3283,9
3284,3
3285,8
3286,8
3287,8
3288,8
3289,0
3290,9
3291,8
3292,3
3293,0
3294,4
3295,4
3296,7
3297,8
3298,4
3299,4
3300,9
3301,6
3302,5
3303,0
3304,9
3305,5
3306,4
3307,0
3308,4
3309,6
3310,8
3311,0
3312,9
3313,4
3314,5
3315,7
3316,0
3317,7
3318,6
3319,2
3320,7
3321,7
3322,1
3323,6
3324,6
3325,1
3326,5
3327,9
3328,7
3329,0
3330,7
3331,6
3332,6
3333,7
3334,9
3335,1
3336,8
3337,1
3338,9
3339,7
3340,8
3341,6
3342,2
3343,5
3344,4
3345,5
3346,4
3347,1
3348,3
3349,7
3350,9
3351,2
3352,7
3353,2
3354,9
3355,5
3356,9
3357,1
3358,0
3359,9
3360,8
3361,5
3362,5
3363,4
3364,0
3365,3
3366,8
3367,1
3368,3
3369,9
3370,6
3371,8
3372,7
3373,0
3374,2
3375,8
3376,3
3377,1
3378,8
3379,5
3380,1
3381,5
3382,9
3383,8
3384,9
3385,6
3386,8
3387,8
3388,6
3389,4
3390,4
3391,0
3392,5
3393,4
3394,0
3395,2
3396,0
3397,5
3398,5
3399,0
3400,6
3401,6
3402,4
3403,9
3404,3
3405,1
3406,5
3407,2
3408,8
3409,2
3410,4
3411,1
3412,5
3413,2
3414,6
3415,3
3416,3
3417,5
3418,7
3419,3
3420,7
3421,1
3422,4
3423,5
3424,8
3425,9
3426,9
3427,6
3428,7
3429,5
3430,7
3431,8
3432,6
3433,1
3434,5
3435,2
3436,8
3437,6
3438,9
3439,8
3440,1
3441,4
3442,4
3443,3
3444,6
3445,6
3446,3
3447,4
3448,7
3449,3
3450,8
3451,9
3452,6
3453,7
3454,5
3455,2
3456,8
3457,7
3458,7
3459,0
3460,6
3461,6
3462,5
3463,0
3464,6
3465,5
3466,5
3467,1
3468,3
3469,3
3470,4
3471,1
3472,7
3473,6
3474,2
3475,1
3476,3
3477,0
3478,9
3479,3
3480,5
3481,0
3482,0
3483,4
3484,5
3485,7
3486,7
3487,6
3488,9
3489,0
3490,2
3491,7
3492,5
3493,6
3494,2
3495,5
3496,0
3497,3
3498,8
3499,5
3500,2
3501,7
3502,2
3503,5
3504,9
3505,6
3506,3
3507,8
3508,5
3509,0
3510,8
3511,5
3512,3
3513,1
3514,5
3515,0
3516,7
3517,5
3518,5
3519,4
3520,6
3521,0
3522,4
3523,8
3524,5
3525,6
3526,6
3527,3
3528,8
3529,6
3530,2
3531,5
3532,0
3533,1
3534,6
3535,5
3536,1
3537,0
3538,1
3539,8
3540,4
3541,5
3542,0
3543,0
3544,9
3545,9
3546,1
3547,5
3548,1
3549,6
3550,3
3551,0
3552,0
3553,5
3554,2
3555,8
3556,5
3557,2
3558,9
3559,4
3560,8
3561,8
3562,7
3563,6
3564,9
3565,0
3566,4
3567,4
3568,6
3569,9
3570,9
3571,7
3572,9
3573,5
3574,5
3575,5
3576,5
3577,4
3578,4
3579,7
3580,9
3581,6
3582,3
3583,9
3584,3
3585,8
3586,7
3587,6
3588,3
3589,6
3590,4
3591,8
3592,6
3593,4
3594,3
3595,7
3596,0
3597,6
3598,1
3599,3
3600,3
3601,1
3602,6
3603,5
3604,1
3605,1
3606,0
3607,5
3608,5
3609,1
3610,5
3611,5
3612,0
3613,6
3614,1
3615,7
3616,1
3617,9
3618,3
3619,6
3620,7
3621,9
3622,2
3623,6
3624,3
3625,1
3626,1
3627,7
3628,2
3629,0
3630,3
3631,0
3632,5
3633,4
3634,4
3635,5
3636,9
3637,9
3638,6
3639,0
3640,0
3641,0
3642,5
3643,0
3644,5
3645,5
3646,1
3647,2
3648,6
3649,5
3650,7
3651,1
3652,5
3653,9
3654,8
3655,0
3656,8
3657,0
3658,4
3659,9
3660,1
3661,6
3662,8
3663,8
3664,3
3665,5
3666,7
3667,1
3668,8
3669,4
3670,8
3671,9
3672,4
3673,1
3674,4
3675,3
3676,9
3677,1
3678,9
3679,5
3680,0
3681,9
3682,1
3683,4
3684,1
3685,4
3686,1
3687,4
3688,6
3689,1
3690,0
3691,3
3692,5
3693,4
3694,8
3695,0
3696,2
3697,9
3698,0
3699,2
3700,7
3701,5
3702,2
3703,0
3704,0
3705,6
3706,8
3707,4
3708,9
3709,9
3710,5
3711,4
3712,5
3713,5
3714,4
3715,0
3716,0
3717,9
3718,7
3719,1
3720,4
3721,1
3722,9
3723,2
3724,7
3725,8
3726,9
3727,4
3728,8
3729,3
3730,9
3731,5
3732,7
3733,5
3734,6
3735,3
3736,4
3737,1
3738,7
3739,4
3740,2
3741,2
3742,4
3743,0
3744,4
3745,0
3746,7
3747,2
3748,4
3749,5
3750,7
3751,3
3752,4
3753,5
3754,4
3755,6
3756,0
3757,4
3758,0
3759,3
3760,0
3761,5
3762,1
3763,6
3764,5
3765,9
3766,5
3767,1
3768,4
3769,3
3770,7
3771,8
3772,6
3773,2
3774,6
3775,5
3776,4
3777,3
3778,0
3779,3
3780,1
3781,1
3782,6
3783,6
3784,7
3785,6
3786,4
3787,0
3788,1
3789,4
3790,6
3791,9
3792,3
3793,8
3794,9
3795,0
3796,3
3797,5
3798,5
3799,0
3800,1
3801,0
3802,5
3803,0
3804,1
3805,5
3806,8
3807,7
3808,9
3809,7
3810,6
3811,4
3812,0
3813,7
3814,5
3815,6
3816,8
3817,6
3818,2
3819,1
3820,8
3821,8
3822,4
3823,0
3824,7
3825,0
3826,9
3827,1
3828,1
3829,2
3830,3
3831,2
3832,5
3833,3
3834,9
3835,3
3836,3
3837,1
3838,2
3839,3
3840,0
3841,5
3842,9
3843,4
3844,4
3845,9
3846,5
3847,3
3848,7
3849,8
3850,6
3851,3
3852,3
3853,7
3854,5
3855,1
3856,5
3857,3
3858,9
3859,2
3860,2
3861,4
3862,0
3863,8
3864,5
3865,7
3866,5
3867,1
3868,5
3869,2
3870,5
3871,8
3872,8
3873,4
3874,5
3875,4
3876,4
3877,4
3878,4
3879,9
3880,6
3881,2
3882,6
3883,8
3884,5
3885,9
3886,5
3887,7
3888,9
3889,7
3890,7
3891,2
3892,5
3893,8
3894,4
3895,5
3896,5
3897,6
3898,3
3899,4
3900,5
3901,7
3902,7
3903,7
3904,4
3905,4
3906,8
3907,3
3908,5
3909,5
3910,9
3911,8
3912,0
3913,3
3914,6
3915,3
3916,8
3917,5
3918,0
3919,5
3920,0
3921,3
3922,8
3923,5
3924,8
3925,4
3926,0
3927,4
3928,4
3929,5
3930,4
3931,5
3932,9
3933,3
3934,6
3935,4
3936,4
3937,5
3938,1
3939,7
3940,8
3941,8
3942,5
3943,9
3944,7
3945,6
3946,0
3947,9
3948,1
3949,8
3950,3
3951,0
3952,4
3953,1
3954,4
3955,3
3956,1
3957,3
3958,2
3959,1
3960,4
3961,5
3962,8
3963,6
3964,9
3965,1
3966,8
3967,3
3968,8
3969,9
3970,8
3971,5
3972,3
3973,7
3974,7
3975,1
3976,2
3977,3
3978,2
3979,3
3980,7
3981,3
3982,5
3983,7
3984,1
3985,9
3986,1
3987,3
3988,2
3989,1
3990,7
3991,0
3992,4
3993,5
3994,1
3995,1
3996,3
3997,3
3998,0
3999,0
4000,4
4001,0
4002,2
4003,6
4004,0
4005,5
4006,3
4007,1
4008,7
4009,6
4010,4
4011,9
4012,4
4013,9
4014,3
4015,1
4016,5
4017,9
4018,7
4019,5
4020,4
4021,2
4022,0
4023,6
4024,8
4025,5
4026,6
4027,4
4028,7
4029,7
4030,7
4031,0
4032,5
4033,1
4034,3
4035,7
4036,7
4037,4
4038,7
4039,5
4040,5
4041,9
4042,5
4043,5
4044,9
4045,7
4046,4
4047,5
4048,8
4049,9
4050,7
4051,1
4052,4
4053,8
4054,3
4055,3
4056,7
4057,4
4058,5
4059,9
4060,9
4061,2
4062,7
4063,6
4064,6
4065,6
4066,9
4067,9
4068,7
4069,3
4070,7
4071,0
4072,9
4073,3
4074,2
4075,2
4076,6
4077,5
4078,0
4079,3
4080,5
4081,6
4082,8
4083,1
4084,9
4085,1
4086,0
4087,4
4088,9
4089,7
4090,0
4091,5
4092,2
4093,2
4094,4
4095,5
4096,3
4097,3
4098,0
4099,4
4100,5
4101,9
4102,3
4103,6
4104,7
4105,8
4106,5
4107,5
4108,4
4109,4
4110,1
4111,9
4112,7
4113,3
4114,5
4115,1
4116,0
4117,3
4118,6
4119,1
4120,5
4121,1
4122,2
4123,0
4124,3
4125,7
4126,5
4127,9
4128,9
4129,6
4130,9
4131,6
4132,0
4133,9
4134,2
4135,8
4136,1
4137,7
4138,5
4139,8
4140,2
4141,1
4142,5
4143,4
4144,0
4145,7
4146,2
4147,5
4148,4
4149,0
4150,7
4151,1
4152,3
4153,4
4154,0
4155,1
4156,1
4157,0
4158,0
4159,3
4160,9
4161,6
4162,4
4163,5
4164,0
4165,0
4166,4
4167,8
4168,7
4169,9
4170,9
4171,7
4172,9
4173,7
4174,6
4175,8
4176,4
4177,1
4178,7
4179,6
4180,6
4181,4
4182,0
4183,1
4184,4
4185,1
4186,7
4187,9
4188,0
4189,9
4190,9
4191,9
4192,1
4193,5
4194,7
4195,5
4196,2
4197,2
4198,4
4199,0
4200,6
4201,7
4202,9
4203,3
4204,4
4205,3
4206,7
4207,9
4208,5
4209,7
4210,7
4211,0
4212,4
4213,0
4214,3
4215,5
4216,5
4217,3
4218,5
4219,8
4220,7
4221,8
4222,9
4223,9
4224,8
4225,5
4226,4
4227,5
4228,8
4229,4
4230,8
4231,0
4232,4
4233,6
4234,5
4235,8
4236,4
4237,1
4238,9
4239,5
4240,3
4241,5
4242,4
4243,1
4244,7
4245,6
4246,3
4247,1
4248,4
4249,9
4250,1
4251,5
4252,8
4253,1
4254,7
4255,9
4256,6
4257,0
4258,0
4259,2
4260,9
4261,7
4262,7
4263,5
4264,8
4265,8
4266,8
4267,3
4268,7
4269,6
4270,5
4271,0
4272,5
4273,2
4274,1
4275,1
4276,2
4277,6
4278,4
4279,8
4280,4
4281,6
4282,1
4283,1
4284,0
4285,9
4286,7
4287,5
4288,1
4289,9
4290,7
4291,6
4292,2
4293,8
4294,4
4295,5
4296,9
4297,5
4298,0
4299,4
4300,6
4301,1
4302,4
4303,1
4304,6
4305,0
4306,5
4307,4
4308,4
4309,9
4310,8
4311,7
4312,1
4313,4
4314,4
4315,5
4316,9
4317,6
4318,7
4319,9
4320,1
4321,6
4322,4
4323,0
4324,7
4325,7
4326,5
4327,7
4328,0
4329,4
4330,7
4331,3
4332,3
4333,9
4334,5
4335,8
4336,0
4337,7
4338,1
4339,9
4340,6
4341,4
4342,5
4343,4
4344,6
4345,0
4346,4
4347,1
4348,5
4349,4
4350,5
4351,7
4352,0
4353,0
4354,1
4355,0
4356,4
4357,7
4358,3
4359,3
4360,4
4361,5
4362,4
4363,0
4364,3
4365,0
4366,1
4367,5
4368,4
4369,5
4370,4
4371,5
4372,1
4373,3
4374,4
4375,5
4376,6
4377,3
4378,9
4379,5
4380,5
4381,5
4382,7
4383,0
4384,1
4385,4
4386,9
4387,1
4388,9
4389,9
4390,7
4391,4
4392,1
4393,8
4394,6
4395,0
4396,4
4397,0
4398,9
4399,1
4400,4
4401,4
4402,0
4403,6
4404,3
4405,8
4406,1
4407,6
4408,5
4409,0
4410,3
4411,4
4412,2
4413,9
4414,5
4415,3
4416,6
4417,1
4418,9
4419,0
4420,9
4421,5
4422,3
4423,3
4424,7
4425,0
4426,8
4427,5
4428,8
4429,1
4430,2
4431,3
4432,7
4433,4
4434,5
4435,8
4436,5
4437,5
4438,7
4439,8
4440,9
4441,5
4442,5
4443,3
4444,3
4445,7
4446,1
4447,9
4448,3
4449,8
4450,6
4451,9
4452,5
4453,2
4454,0
4455,5
4456,6
4457,0
4458,4
4459,5
4460,7
4461,1
4462,4
4463,6
4464,9
4465,9
4466,9
4467,9
4468,6
4469,5
4470,4
4471,5
4472,4
4473,8
4474,4
4475,6
4476,6
4477,3
4478,1
4479,0
4480,1
4481,3
4482,7
4483,0
4484,7
4485,1
4486,9
4487,4
4488,7
4489,2
4490,4
4491,8
4492,3
4493,5
4494,1
4495,8
4496,6
4497,1
4498,8
4499,3
4500,5
4501,5
4502,3
4503,2
4504,4
4505,4
4506,5
4507,6
4508,8
4509,7
4510,1
4511,6
4512,9
4513,3
4514,2
4515,6
4516,3
4517,7
4518,5
4519,6
4520,5
4521,2
4522,3
4523,6
4524,0
4525,8
4526,5
4527,1
4528,8
4529,9
4530,1
4531,8
4532,1
4533,2
4534,8
4535,8
4536,8
4537,5
4538,0
4539,6
4540,6
4541,3
4542,4
4543,0
4544,0
4545,6
4546,7
4547,9
4548,1
4549,3
4550,4
4551,5
4552,1
4553,3
4554,0
4555,6
4556,1
4557,1
4558,6
4559,9
4560,0
4561,9
4562,5
4563,4
4564,1
4565,4
4566,4
4567,2
4568,6
4569,4
4570,0
4571,7
4572,9
4573,0
4574,9
4575,2
4576,7
4577,4
4578,4
4579,9
4580,2
4581,9
4582,6
4583,0
4584,0
4585,2
4586,5
4587,0
4588,1
4589,3
4590,6
4591,8
4592,8
4593,5
4594,9
4595,9
4596,1
4597,8
4598,5
4599,3
4600,6
4601,3
4602,0
4603,3
4604,6
4605,4
4606,7
4607,6
4608,8
4609,6
4610,7
4611,4
4612,8
4613,5
4614,0
4615,6
4616,9
4617,6
4618,3
4619,0
4620,9
4621,8
4622,4
4623,7
4624,4
4625,2
4626,3
4627,8
4628,4
4629,6
4630,7
4631,1
4632,4
4633,4
4634,1
4635,5
4636,0
4637,7
4638,6
4639,2
4640,7
4641,2
4642,2
4643,8
4644,5
4645,7
4646,8
4647,4
4648,7
4649,7
4650,7
4651,5
4652,3
4653,8
4654,8
4655,6
4656,7
4657,7
4658,3
4659,8
4660,7
4661,6
4662,3
4663,7
4664,5
4665,8
4666,9
4667,3
4668,7
4669,6
4670,6
4671,7
4672,9
4673,5
4674,1
4675,2
4676,2
4677,5
4678,7
4679,3
4680,2
4681,1
4682,6
4683,3
4684,9
4685,4
4686,6
4687,7
4688,6
4689,6
4690,6
4691,0
4692,1
4693,2
4694,5
4695,0
4696,9
4697,4
4698,8
4699,1
4700,6
4701,0
4702,7
4703,7
4704,8
4705,9
4706,9
4707,3
4708,5
4709,9
4710,1
4711,5
4712,0
4713,6
4714,1
4715,1
4716,6
4717,5
4718,6
4719,5
4720,8
4721,5
4722,6
4723,0
4724,6
4725,6
4726,5
4727,7
4728,3
4729,8
4730,6
4731,6
4732,2
4733,7
4734,7
4735,8
4736,1
4737,7
4738,4
4739,4
4740,2
4741,6
4742,6
4743,0
4744,1
4745,8
4746,0
4747,1
4748,5
4749,7
4750,1
4751,0
4752,6
4753,9
4754,8
4755,9
4756,7
4757,1
4758,0
4759,8
4760,1
4761,8
4762,5
4763,4
4764,0
4765,0
4766,5
4767,0
4768,7
4769,9
4770,8
4771,1
4772,5
4773,6
4774,9
4775,6
4776,8
4777,3
4778,4
4779,1
4780,4
4781,7
4782,7
4783,2
4784,1
4785,3
4786,9
4787,6
4788,9
4789,0
4790,8
4791,9
4792,7
4793,7
4794,7
4795,9
4796,9
4797,8
4798,9
4799,5
4800,9
4801,8
4802,7
4803,2
4804,4
4805,6
4806,2
4807,5
4808,7
4809,4
4810,7
4811,8
4812,6
4813,0
4814,5
4815,3
4816,1
4817,8
4818,1
4819,6
4820,1
4821,9
4822,9
4823,9
4824,5
4825,9
4826,9
4827,1
4828,8
4829,0
4830,5
4831,5
4832,1
4833,3
4834,5
4835,8
4836,2
4837,7
4838,0
4839,4
4840,7
4841,4
4842,5
4843,4
4844,6
4845,4
4846,1
4847,8
4848,9
4849,8
4850,0
4851,5
4852,2
4853,0
4854,7
4855,5
4856,8
4857,9
4858,5
4859,1
4860,9
4861,3
4862,2
4863,4
4864,6
4865,4
4866,4
4867,6
4868,1
4869,1
4870,6
4871,9
4872,2
4873,3
4874,9
4875,3
4876,7
4877,0
4878,1
4879,3
4880,7
4881,8
4882,3
4883,4
4884,5
4885,1
4886,3
4887,4
4888,8
4889,5
4890,4
4891,5
4892,1
4893,2
4894,6
4895,5
4896,6
4897,6
4898,1
4899,5
4900,3
4901,0
4902,1
4903,8
4904,6
4905,6
4906,0
4907,8
4908,7
4909,4
4910,9
4911,5
4912,2
4913,7
4914,7
4915,1
4916,9
4917,3
4918,0
4919,3
4920,5
4921,3
4922,2
4923,0
4924,7
4925,1
4926,0
4927,7
4928,5
4929,4
4930,5
4931,4
4932,0
4933,3
4934,9
4935,3
4936,5
4937,9
4938,8
4939,8
4940,2
4941,1
4942,2
4943,6
4944,6
4945,5
4946,1
4947,5
4948,6
4949,0
4950,5
4951,1
4952,6
4953,9
4954,5
4955,5
4956,2
4957,0
4958,9
4959,8
4960,6
4961,8
4962,7
4963,8
4964,7
4965,0
4966,8
4967,7
4968,7
4969,0
4970,9
4971,2
4972,5
4973,7
4974,9
4975,1
4976,9
4977,8
4978,2
4979,5
4980,4
4981,8
4982,9
4983,5
4984,9
4985,6
4986,7
4987,6
4988,9
4989,9
4990,6
4991,8
4992,7
4993,4
4994,3
4995,5
4996,9
4997,1
4998,8
4999,7
5000,3
5001,3
5002,7
5003,5
5004,0
5005,3
5006,8
5007,3
5008,5
5009,1
5010,0
5011,1
5012,5
5013,6
5014,0
5015,5
5016,3
5017,3
5018,0
5019,7
5020,0
5021,2
5022,1
5023,6
5024,9
5025,7
5026,9
5027,4
5028,1
5029,0
5030,5
5031,3
5032,1
5033,4
5034,5
5035,3
5036,5
5037,0
5038,7
5039,5
5040,8
5041,1
5042,4
5043,5
5044,7
5045,5
5046,7
5047,4
5048,4
5049,3
5050,4
5051,1
5052,0
5053,8
5054,5
5055,3
5056,8
5057,2
5058,3
5059,8
5060,2
5061,8
5062,1
5063,1
5064,9
5065,7
5066,0
5067,4
5068,9
5069,3
5070,9
5071,6
5072,6
5073,6
5074,0
5075,9
5076,3
5077,1
5078,0
5079,4
5080,8
5081,0
5082,3
5083,5
5084,3
5085,4
5086,0
5087,3
5088,3
5089,6
5090,2
5091,1
5092,7
5093,5
5094,7
5095,6
5096,2
5097,0
5098,8
5099,8
5100,7
5101,9
5102,0
5103,5
5104,4
5105,6
5106,0
5107,0
5108,5
5109,1
5110,3
5111,9
5112,1
5113,5
5114,7
5115,9
5116,5
5117,0
5118,4
5119,7
5120,6
5121,4
5122,4
5123,4
5124,7
5125,5
5126,0
5127,7
5128,6
5129,9
5130,3
5131,0
5132,7
5133,5
5134,8
5135,2
5136,5
5137,1
5138,5
5139,4
5140,6
5141,5
5142,5
5143,3
5144,0
5145,7
5146,6
5147,1
5148,7
5149,1
5150,1
5151,5
5152,7
5153,6
5154,2
5155,0
5156,1
5157,6
5158,6
5159,3
5160,1
5161,5
5162,4
5163,9
5164,7
5165,0
5166,3
5167,7
5168,9
5169,5
5170,1
5171,9
5172,5
5173,1
5174,1
5175,7
5176,8
5177,1
5178,9
5179,4
5180,4
5181,4
5182,9
5183,8
5184,5
5185,4
5186,5
5187,7
5188,0
5189,3
5190,8
5191,5
5192,7
5193,8
5194,8
5195,6
5196,4
5197,5
5198,6
5199,6
5200,1
5201,5
5202,4
5203,6
5204,1
5205,9
5206,7
5207,0
5208,5
5209,1
5210,0
5211,0
5212,8
5213,1
5214,5
5215,4
5216,4
5217,0
5218,9
5219,1
5220,6
5221,6
5222,0
5223,6
5224,4
5225,1
5226,6
5227,2
5228,8
5229,4
5230,8
5231,4
5232,5
5233,2
5234,3
5235,1
5236,6
5237,5
5238,6
5239,3
5240,4
5241,3
5242,3
5243,6
5244,8
5245,6
5246,7
5247,4
5248,9
5249,1
5250,3
5251,2
5252,0
5253,7
5254,2
5255,9
5256,9
5257,9
5258,2
5259,5
5260,6
5261,9
5262,7
5263,4
5264,4
5265,7
5266,4
5267,5
5268,6
5269,7
5270,6
5271,8
5272,1
5273,7
5274,8
5275,8
5276,7
5277,6
5278,9
5279,9
5280,0
5281,5
5282,6
5283,9
5284,6
5285,6
5286,6
5287,5
5288,8
5289,1
5290,7
5291,0
5292,3
5293,9
5294,3
5295,9
5296,5
5297,7
5298,3
5299,0
5300,6
5301,0
5302,6
5303,7
5304,4
5305,4
5306,5
5307,7
5308,3
5309,5
5310,3
5311,3
5312,8
5313,9
5314,7
5315,5
5316,1
5317,4
5318,0
5319,6
5320,8
5321,4
5322,3
5323,5
5324,0
5325,8
5326,6
5327,9
5328,6
5329,1
5330,7
5331,6
5332,4
5333,9
5334,7
5335,6
5336,7
5337,7
5338,1
5339,5
5340,7
5341,8
5342,8
5343,7
5344,9
5345,6
5346,9
5347,7
5348,2
5349,2
5350,3
5351,3
5352,1
5353,5
5354,2
5355,2
5356,8
5357,9
5358,7
5359,9
5360,0
5361,7
5362,2
5363,2
5364,3
5365,8
5366,8
5367,1
5368,0
5369,2
5370,9
5371,5
5372,4
5373,7
5374,7
5375,5
5376,7
5377,4
5378,0
5379,4
5380,1
5381,7
5382,7
5383,8
5384,4
5385,9
5386,3
5387,8
5388,0
5389,9
5390,6
5391,9
5392,2
5393,6
5394,9
5395,1
5396,6
5397,0
5398,6
5399,8
5400,3
5401,6
5402,1
5403,2
5404,8
5405,0
5406,9
5407,1
5408,7
5409,4
5410,4
5411,8
5412,5
5413,9
5414,3
5415,6
5416,3
5417,1
5418,0
5419,1
5420,9
5421,9
5422,4
5423,3
5424,7
5425,4
5426,0
5427,6
5428,2
5429,6
5430,5
5431,4
5432,7
5433,9
5434,7
5435,9
5436,5
5437,8
5438,1
5439,1
5440,1
5441,3
5442,9
5443,1
5444,8
5445,8
5446,3
5447,8
5448,5
5449,6
5450,4
5451,9
5452,4
5453,7
5454,1
5455,4
5456,2
5457,5
5458,1
5459,5
5460,6
5461,3
5462,5
5463,6
5464,7
5465,4
5466,1
5467,4
5468,9
5469,8
5470,6
5471,6
5472,3
5473,5
5474,6
5475,1
5476,9
5477,5
5478,6
5479,6
5480,4
5481,9
5482,9
5483,2
5484,9
5485,3
5486,4
5487,5
5488,1
5489,5
5490,7
5491,4
5492,4
5493,2
5494,8
5495,9
5496,8
5497,6
5498,6
5499,7
5500,1
5501,3
5502,9
5503,4
5504,0
5505,4
5506,9
5507,6
5508,9
5509,1
5510,3
5511,9
5512,5
5513,5
5514,4
5515,0
5516,3
5517,6
5518,5
5519,4
5520,9
5521,5
5522,4
5523,7
5524,4
5525,6
5526,3
5527,3
5528,2
5529,7
5530,9
5531,3
5532,0
5533,7
5534,4
5535,9
5536,8
5537,6
5538,5
5539,7
5540,4
5541,3
5542,1
5543,2
5544,2
5545,5
5546,6
5547,5
5548,1
5549,2
5550,6
5551,9
5552,6
5553,1
5554,3
5555,8
5556,8
5557,0
5558,4
5559,1
5560,8
5561,0
5562,9
5563,4
5564,9
5565,8
5566,9
5567,8
5568,5
5569,8
5570,4
5571,4
5572,5
5573,5
5574,8
5575,7
5576,4
5577,6
5578,5
5579,8
5580,2
5581,7
5582,6
5583,1
5584,6
5585,9
5586,1
5587,2
5588,1
5589,5
5590,0
5591,2
5592,6
5593,6
5594,9
5595,6
5596,4
5597,3
5598,4
5599,5
5600,7
5601,0
5602,9
5603,1
5604,7
5605,5
5606,4
5607,4
5608,5
5609,5
5610,1
5611,5
5612,1
5613,8
5614,7
5615,8
5616,1
5617,1
5618,0
5619,9
5620,1
5621,1
5622,8
5623,6
5624,3
5625,1
5626,6
5627,5
5628,1
5629,4
5630,5
5631,0
5632,2
5633,6
5634,1
5635,6
5636,0
5637,6
5638,1
5639,0
5640,8
5641,3
5642,5
5643,0
5644,4
5645,5
5646,7
5647,8
5648,5
5649,1
5650,0
5651,4
5652,4
5653,5
5654,7
5655,3
5656,6
5657,7
5658,7
5659,3
5660,2
5661,3
5662,7
5663,1
5664,9
5665,2
5666,4
5667,3
5668,6
5669,4
5670,7
5671,7
5672,8
5673,2
5674,4
5675,9
5676,2
5677,0
5678,0
5679,9
5680,7
5681,4
5682,9
5683,8
5684,5
5685,4
5686,6
5687,7
5688,1
5689,9
5690,5
5691,4
5692,9
5693,0
5694,7
5695,1
5696,8
5697,1
5698,8
5699,4
5700,9
5701,0
5702,8
5703,8
5704,2
5705,4
5706,7
5707,3
5708,0
5709,4
5710,9
5711,1
5712,4
5713,0
5714,9
5715,5
5716,5
5717,1
5718,5
5719,4
5720,3
5721,9
5722,9
5723,4
5724,6
5725,5
5726,6
5727,1
5728,8
5729,6
5730,1
5731,1
5732,8
5733,1
5734,9
5735,5
5736,0
5737,4
5738,3
5739,2
5740,3
5741,3
5742,5
5743,0
5744,5
5745,1
5746,8
5747,8
5748,0
5749,2
5750,4
5751,1
5752,4
5753,9
5754,2
5755,4
5756,0
5757,9
5758,7
5759,4
5760,7
5761,0
5762,3
5763,3
5764,3
5765,0
5766,0
5767,4
5768,8
5769,9
5770,1
5771,7
5772,3
5773,9
5774,4
5775,1
5776,9
5777,6
5778,6
5779,7
5780,8
5781,7
5782,0
5783,8
5784,0
5785,9
5786,6
5787,6
5788,7
5789,9
5790,9
5791,9
5792,0
5793,7
5794,4
5795,8
5796,8
