ID,class
2998,1
2999,0
3000,3
3001,3
3002,4
3003,2
3004,9
3005,7
3006,4
3007,4
3008,1
3009,8
3010,0
3011,1
3012,9
3013,6
3014,1
3015,4
3016,9
3017,3
3018,1
3019,2
3020,7
3021,7
3022,5
3023,8
3024,6
3025,6
3026,9
3027,1
3028,7
3029,4
3030,8
3031,6
3032,8
3033,8
3034,1
3035,7
3036,7
3037,5
3038,9
3039,9
3040,3
3041,9
3042,6
3043,3
3044,0
3045,3
3046,7
3047,6
3048,4
3049,7
3050,4
3051,6
3052,1
3053,8
3054,7
3055,5
3056,0
3057,1
3058,9
3059,8
3060,9
3061,1
3062,6
3063,2
3064,5
3065,7
3066,4
3067,6
3068,6
3069,9
3070,6
3071,5
3072,8
3073,7
3074,0
3075,0
3076,9
3077,3
3078,8
3079,0
3080,3
3081,9
3082,8
3083,8
3084,2
3085,6
3086,1
3087,8
3088,8
3089,6
3090,8
3091,5
3092,0
3093,3
3094,5
3095,5
3096,7
3097,7
3098,2
3099,8
3100,9
3101,4
3102,4
3103,0
3104,7
3105,7
3106,7
3107,0
3108,6
3109,7
3110,9
3111,5
3112,8
3113,4
3114,2
3115,3
3116,2
3117,4
3118,6
3119,6
3120,5
3121,9
3122,4
3123,3
3124,1
3125,4
3126,9
3127,4
3128,0
3129,2
3130,5
3131,1
3132,7
3133,6
3134,4
3135,9
3136,5
3137,7
3138,8
3139,8
3140,9
3141,1
3142,3
3143,3
3144,2
3145,2
3146,0
3147,0
3148,1
3149,1
3150,1
3151,8
3152,0
3153,3
3154,9
3155,5
3156,6
3157,2
3158,9
3159,7
3160,8
3161,2
3162,3
3163,1
3164,7
3165,3
3166,3
3167,4
3168,3
3169,1
3170,4
3171,1
3172,0
3173,8
3174,1
3175,6
3176,7
3177,1
3178,8
3179,6
3180,7
3181,3
3182,2
3183,7
3184,8
3185,6
3186,9
3187,2
3188,7
3189,0
3190,2
3191,8
3192,7
3193,1
3194,2
3195,3
3196,0
3197,1
3198,1
3199,0
3200,4
3201,0
3202,7
3203,8
3204,5
3205,0
3206,4
3207,5
3208,0
3209,0
3210,3
3211,4
3212,0
3213,1
3214,3
3215,8
3216,5
3217,5
3218,6
3219,8
3220,6
3221,0
3222,8
3223,1
3224,0
3225,0
3226,6
3227,4
3228,0
3229,0
3230,2
3231,8
3232,1
3233,8
3234,7
3235,5
3236,7
3237,6
3238,6
3239,0
3240,1
3241,7
3242,4
3243,6
3244,7
3245,2
3246,4
3247,7
3248,0
3249,5
3250,0
3251,0
3252,8
3253,0
3254,1
3255,5
3256,1
3257,9
3258,5
3259,2
3260,8
3261,9
3262,8
3263,0
3264,1
3265,7
3266,0
3267,0
3268,1
3269,9
3270,6
3271,8
3272,3
3273,6
3274,8
3275,8
3276,8
3277,9
3278,8
3279,9
3280,7
3281,0
3282,8
3283,9
3284,3
3285,8
3286,8
3287,8
3288,8
3289,8
3290,8
3291,9
3292,7
3293,0
3294,5
3295,2
3296,3
3297,8
3298,4
3299,3
3300,9
3301,6
3302,3
3303,0
3304,9
3305,5
3306,7
3307,0
3308,3
3309,6
3310,8
3311,0
3312,8
3313,4
3314,9
3315,6
3316,0
3317,7
3318,3
3319,2
3320,7
3321,3
3322,2
3323,6
3324,7
3325,1
3326,1
3327,9
3328,2
3329,8
3330,9
3331,6
3332,6
3333,5
3334,9
3335,8
3336,8
3337,1
3338,6
3339,4
3340,1
3341,3
3342,2
3343,2
3344,2
3345,6
3346,7
3347,1
3348,9
3349,7
3350,9
3351,5
3352,3
3353,5
3354,9
3355,5
3356,6
3357,1
3358,8
3359,9
3360,8
3361,2
3362,5
3363,3
3364,0
3365,5
3366,8
3367,1
3368,3
3369,5
3370,6
3371,8
3372,7
3373,3
3374,2
3375,8
3376,7
3377,8
3378,1
3379,3
3380,1
3381,3
3382,9
3383,0
3384,9
3385,4
3386,8
3387,8
3388,6
3389,4
3390,7
3391,0
3392,9
3393,7
3394,0
3395,8
3396,0
3397,5
3398,4
3399,0
3400,6
3401,8
3402,7
3403,9
3404,6
3405,1
3406,4
3407,2
3408,0
3409,2
3410,7
3411,8
3412,5
3413,2
3414,4
3415,8
3416,6
3417,5
3418,7
3419,5
3420,7
3421,1
3422,7
3423,7
3424,8
3425,3
3426,9
3427,3
3428,7
3429,7
3430,7
3431,8
3432,6
3433,1
3434,8
3435,2
3436,8
3437,6
3438,8
3439,0
3440,6
3441,7
3442,0
3443,8
3444,6
3445,2
3446,3
3447,2
3448,7
3449,7
3450,8
3451,9
3452,6
3453,7
3454,5
3455,8
3456,8
3457,9
3458,7
3459,0
3460,0
3461,3
3462,3
3463,8
3464,6
3465,2
3466,1
3467,1
3468,7
3469,5
3470,2
3471,1
3472,7
3473,6
3474,3
3475,7
3476,3
3477,8
3478,9
3479,3
3480,3
3481,0
3482,2
3483,8
3484,7
3485,7
3486,7
3487,4
3488,0
3489,0
3490,0
3491,7
3492,3
3493,2
3494,2
3495,3
3496,8
3497,3
3498,8
3499,9
3500,7
3501,7
3502,2
3503,6
3504,8
3505,6
3506,5
3507,8
3508,2
3509,0
3510,8
3511,3
3512,6
3513,9
3514,5
3515,9
3516,2
3517,2
3518,8
3519,2
3520,6
3521,8
3522,4
3523,8
3524,5
3525,6
3526,0
3527,0
3528,8
3529,2
3530,4
3531,7
3532,0
3533,5
3534,6
3535,1
3536,6
3537,7
3538,1
3539,0
3540,4
3541,5
3542,8
3543,0
3544,1
3545,1
3546,0
3547,3
3548,9
3549,5
3550,3
3551,0
3552,0
3553,2
3554,2
3555,8
3556,5
3557,2
3558,5
3559,7
3560,8
3561,8
3562,7
3563,4
3564,9
3565,0
3566,4
3567,4
3568,9
3569,9
3570,9
3571,7
3572,9
3573,3
3574,2
3575,3
3576,7
3577,4
3578,2
3579,7
3580,9
3581,0
3582,7
3583,9
3584,2
3585,8
3586,4
3587,9
3588,5
3589,6
3590,2
3591,8
3592,7
3593,8
3594,3
3595,6
3596,8
3597,4
3598,1
3599,3
3600,6
3601,1
3602,6
3603,4
3604,8
3605,1
3606,0
3607,7
3608,9
3609,2
3610,2
3611,3
3612,0
3613,4
3614,1
3615,4
3616,0
3617,7
3618,3
3619,6
3620,3
3621,9
3622,8
3623,7
3624,3
3625,1
3626,1
3627,7
3628,2
3629,8
3630,3
3631,0
3632,5
3633,3
3634,4
3635,4
3636,1
3637,9
3638,6
3639,1
3640,0
3641,0
3642,3
3643,0
3644,7
3645,7
3646,1
3647,3
3648,4
3649,3
3650,7
3651,9
3652,3
3653,4
3654,8
3655,0
3656,8
3657,0
3658,5
3659,9
3660,1
3661,2
3662,8
3663,8
3664,3
3665,5
3666,7
3667,1
3668,8
3669,4
3670,8
3671,9
3672,8
3673,1
3674,4
3675,0
3676,8
3677,1
3678,1
3679,3
3680,0
3681,9
3682,1
3683,6
3684,1
3685,5
3686,8
3687,4
3688,6
3689,1
3690,0
3691,9
3692,0
3693,4
3694,8
3695,8
3696,2
3697,9
3698,0
3699,2
3700,7
3701,3
3702,2
3703,0
3704,0
3705,6
3706,2
3707,4
3708,0
3709,1
3710,3
3711,3
3712,4
3713,2
3714,4
3715,8
3716,0
3717,8
3718,7
3719,3
3720,3
3721,9
3722,2
3723,8
3724,3
3725,8
3726,9
3727,4
3728,8
3729,6
3730,9
3731,4
3732,3
3733,2
3734,6
3735,6
3736,2
3737,9
3738,7
3739,7
3740,2
3741,0
3742,7
3743,0
3744,4
3745,0
3746,7
3747,2
3748,2
3749,5
3750,7
3751,3
3752,4
3753,5
3754,3
3755,8
3756,0
3757,2
3758,1
3759,3
3760,0
3761,9
3762,8
3763,6
3764,3
3765,9
3766,5
3767,8
3768,7
3769,2
3770,7
3771,8
3772,6
3773,6
3774,2
3775,5
3776,6
3777,3
3778,0
3779,3
3780,1
3781,1
3782,6
3783,4
3784,7
3785,6
3786,7
3787,0
3788,3
3789,4
3790,6
3791,9
3792,3
3793,8
3794,9
3795,0
3796,5
3797,4
3798,6
3799,0
3800,1
3801,0
3802,5
3803,0
3804,1
3805,6
3806,8
3807,7
3808,6
3809,0
3810,6
3811,4
3812,0
3813,2
3814,3
3815,6
3816,8
3817,6
3818,2
3819,0
3820,8
3821,8
3822,4
3823,0
3824,7
3825,9
3826,4
3827,9
3828,1
3829,2
3830,5
3831,2
3832,7
3833,6
3834,8
3835,3
3836,7
3837,8
3838,4
3839,3
3840,8
3841,5
3842,9
3843,7
3844,4
3845,8
3846,7
3847,3
3848,2
3849,8
3850,2
3851,3
3852,3
3853,7
3854,0
3855,9
3856,5
3857,6
3858,3
3859,2
3860,2
3861,4
3862,7
3863,0
3864,2
3865,7
3866,3
3867,2
3868,5
3869,3
3870,7
3871,8
3872,8
3873,4
3874,5
3875,2
3876,2
3877,2
3878,2
3879,9
3880,6
3881,4
3882,6
3883,8
3884,4
3885,1
3886,5
3887,7
3888,1
3889,3
3890,7
3891,4
3892,3
3893,8
3894,8
3895,5
3896,5
3897,3
3898,5
3899,2
3900,4
3901,8
3902,7
3903,7
3904,4
3905,7
3906,8
3907,5
3908,5
3909,0
3910,9
3911,8
3912,0
3913,4
3914,6
3915,9
3916,8
3917,7
3918,8
3919,1
3920,0
3921,3
3922,8
3923,5
3924,8
3925,6
3926,0
3927,4
3928,4
3929,5
3930,2
3931,6
3932,9
3933,3
3934,1
3935,2
3936,2
3937,5
3938,1
3939,7
3940,8
3941,8
3942,5
3943,9
3944,7
3945,6
3946,0
3947,9
3948,1
3949,8
3950,9
3951,0
3952,2
3953,1
3954,6
3955,6
3956,1
3957,0
3958,1
3959,9
3960,4
3961,4
3962,0
3963,2
3964,1
3965,1
3966,8
3967,5
3968,8
3969,9
3970,8
3971,9
3972,5
3973,7
3974,0
3975,1
3976,5
3977,7
3978,2
3979,7
3980,7
3981,2
3982,5
3983,8
3984,1
3985,9
3986,1
3987,0
3988,3
3989,8
3990,3
3991,0
3992,4
3993,9
3994,7
3995,8
3996,6
3997,2
3998,0
3999,0
4000,4
4001,0
4002,0
4003,1
4004,8
4005,5
4006,6
4007,8
4008,7
4009,4
4010,7
4011,0
4012,4
4013,9
4014,9
4015,1
4016,2
4017,8
4018,7
4019,5
4020,6
4021,4
4022,0
4023,6
4024,8
4025,5
4026,3
4027,4
4028,7
4029,2
4030,4
4031,8
4032,2
4033,8
4034,8
4035,5
4036,7
4037,7
4038,7
4039,6
4040,5
4041,9
4042,2
4043,8
4044,9
4045,4
4046,7
4047,3
4048,8
4049,9
4050,7
4051,9
4052,7
4053,8
4054,2
4055,3
4056,7
4057,4
4058,5
4059,9
4060,9
4061,8
4062,6
4063,6
4064,5
4065,8
4066,9
4067,8
4068,3
4069,3
4070,7
4071,0
4072,7
4073,5
4074,7
4075,2
4076,7
4077,3
4078,0
4079,9
4080,5
4081,3
4082,8
4083,1
4084,9
4085,1
4086,7
4087,4
4088,7
4089,5
4090,0
4091,3
4092,3
4093,3
4094,7
4095,3
4096,5
4097,2
4098,0
4099,4
4100,5
4101,9
4102,2
4103,6
4104,2
4105,8
4106,9
4107,2
4108,0
4109,8
4110,8
4111,9
4112,3
4113,2
4114,4
4115,1
4116,0
4117,4
4118,6
4119,8
4120,5
4121,1
4122,2
4123,0
4124,3
4125,4
4126,4
4127,9
4128,9
4129,2
4130,9
4131,4
4132,0
4133,8
4134,9
4135,8
4136,1
4137,7
4138,7
4139,8
4140,3
4141,1
4142,2
4143,4
4144,8
4145,7
4146,6
4147,3
4148,2
4149,0
4150,9
4151,1
4152,0
4153,4
4154,0
4155,1
4156,1
4157,0
4158,9
4159,7
4160,0
4161,6
4162,4
4163,3
4164,0
4165,0
4166,4
4167,8
4168,7
4169,7
4170,9
4171,2
4172,5
4173,7
4174,4
4175,8
4176,4
4177,8
4178,3
4179,3
4180,6
4181,4
4182,0
4183,1
4184,4
4185,8
4186,7
4187,8
4188,0
4189,9
4190,9
4191,9
4192,8
4193,3
4194,0
4195,5
4196,7
4197,2
4198,6
4199,0
4200,3
4201,7
4202,9
4203,1
4204,4
4205,3
4206,7
4207,9
4208,4
4209,3
4210,3
4211,0
4212,4
4213,8
4214,9
4215,3
4216,3
4217,3
4218,2
4219,8
4220,5
4221,1
4222,0
4223,5
4224,8
4225,3
4226,4
4227,5
4228,8
4229,5
4230,8
4231,0
4232,2
4233,6
4234,5
4235,8
4236,2
4237,1
4238,3
4239,3
4240,5
4241,7
4242,2
4243,9
4244,1
4245,2
4246,8
4247,1
4248,2
4249,9
4250,9
4251,7
4252,8
4253,1
4254,7
4255,9
4256,6
4257,8
4258,0
4259,2
4260,9
4261,7
4262,7
4263,8
4264,8
4265,8
4266,8
4267,3
4268,7
4269,6
4270,7
4271,0
4272,7
4273,5
4274,8
4275,8
4276,2
4277,6
4278,7
4279,8
4280,4
4281,6
4282,8
4283,1
4284,1
4285,8
4286,7
4287,5
4288,9
4289,9
4290,7
4291,7
4292,1
4293,8
4294,3
4295,7
4296,9
4297,5
4298,0
4299,7
4300,6
4301,1
4302,6
4303,9
4304,6
4305,0
4306,2
4307,4
4308,2
4309,9
4310,8
4311,3
4312,0
4313,9
4314,4
4315,9
4316,9
4317,6
4318,7
4319,1
4320,1
4321,6
4322,4
4323,0
4324,7
4325,9
4326,9
4327,6
4328,0
4329,6
4330,7
4331,3
4332,3
4333,3
4334,6
4335,8
4336,8
4337,7
4338,9
4339,8
4340,2
4341,6
4342,7
4343,0
4344,8
4345,8
4346,4
4347,1
4348,5
4349,4
4350,6
4351,7
4352,0
4353,0
4354,9
4355,0
4356,4
4357,7
4358,4
4359,3
4360,9
4361,2
4362,2
4363,0
4364,5
4365,0
4366,8
4367,1
4368,8
4369,7
4370,4
4371,3
4372,1
4373,6
4374,4
4375,5
4376,6
4377,3
4378,8
4379,2
4380,9
4381,5
4382,7
4383,0
4384,1
4385,4
4386,9
4387,5
4388,2
4389,9
4390,7
4391,6
4392,9
4393,8
4394,6
4395,1
4396,0
4397,0
4398,0
4399,9
4400,3
4401,4
4402,0
4403,6
4404,4
4405,7
4406,1
4407,6
4408,3
4409,0
4410,3
4411,4
4412,2
4413,1
4414,7
4415,4
4416,6
4417,1
4418,9
4419,0
4420,9
4421,3
4422,2
4423,3
4424,7
4425,7
4426,8
4427,3
4428,8
4429,1
4430,2
4431,4
4432,7
4433,4
4434,4
4435,8
4436,3
4437,5
4438,7
4439,8
4440,9
4441,4
4442,2
4443,3
4444,0
4445,3
4446,1
4447,1
4448,3
4449,0
4450,2
4451,2
4452,5
4453,4
4454,8
4455,5
4456,3
4457,1
4458,7
4459,0
4460,7
4461,1
4462,4
4463,6
4464,8
4465,9
4466,9
4467,1
4468,6
4469,5
4470,3
4471,9
4472,7
4473,8
4474,2
4475,6
4476,6
4477,3
4478,9
4479,8
4480,1
4481,1
4482,2
4483,0
4484,2
4485,9
4486,9
4487,4
4488,7
4489,0
4490,4
4491,8
4492,4
4493,2
4494,1
4495,5
4496,3
4497,1
4498,8
4499,3
4500,8
4501,7
4502,3
4503,2
4504,1
4505,2
4506,5
4507,7
4508,8
4509,7
4510,1
4511,2
4512,1
4513,3
4514,5
4515,5
4516,3
4517,2
4518,7
4519,3
4520,2
4521,0
4522,8
4523,4
4524,0
4525,8
4526,7
4527,9
4528,9
4529,9
4530,1
4531,8
4532,1
4533,9
4534,8
4535,8
4536,0
4537,6
4538,0
4539,6
4540,2
4541,3
4542,6
4543,0
4544,0
4545,2
4546,7
4547,9
4548,8
4549,7
4550,4
4551,5
4552,1
4553,3
4554,0
4555,6
4556,1
4557,1
4558,6
4559,1
4560,8
4561,7
4562,6
4563,2
4564,1
4565,0
4566,2
4567,2
4568,7
4569,4
4570,0
4571,7
4572,9
4573,0
4574,9
4575,2
4576,7
4577,4
4578,4
4579,1
4580,6
4581,9
4582,3
4583,0
4584,0
4585,2
4586,2
4587,0
4588,1
4589,5
4590,6
4591,8
4592,8
4593,3
4594,7
4595,1
4596,9
4597,8
4598,3
4599,6
4600,6
4601,3
4602,8
4603,3
4604,6
4605,7
4606,7
4607,2
4608,8
4609,7
4610,8
4611,4
4612,8
4613,5
4614,2
4615,6
4616,8
4617,6
4618,7
4619,4
4620,8
4621,8
4622,6
4623,4
4624,4
4625,6
4626,3
4627,8
4628,3
4629,2
4630,7
4631,1
4632,2
4633,4
4634,1
4635,4
4636,0
4637,7
4638,6
4639,2
4640,7
4641,3
4642,5
4643,6
4644,3
4645,7
4646,8
4647,7
4648,7
4649,7
4650,7
4651,5
4652,7
4653,8
4654,0
4655,6
4656,7
4657,3
4658,5
4659,2
4660,7
4661,6
4662,3
4663,0
4664,8
4665,0
4666,9
4667,5
4668,7
4669,6
4670,6
4671,7
4672,9
4673,3
4674,1
4675,2
4676,4
4677,3
4678,2
4679,0
4680,8
4681,0
4682,2
4683,4
4684,2
4685,3
4686,6
4687,7
4688,2
4689,6
4690,1
4691,0
4692,1
4693,4
4694,7
4695,0
4696,1
4697,4
4698,8
4699,1
4700,6
4701,0
4702,0
4703,7
4704,8
4705,8
4706,9
4707,5
4708,2
4709,1
4710,8
4711,6
4712,8
4713,6
4714,9
4715,1
4716,6
4717,5
4718,6
4719,4
4720,8
4721,5
4722,3
4723,0
4724,3
4725,6
4726,2
4727,3
4728,4
4729,0
4730,6
4731,6
4732,2
4733,7
4734,7
4735,0
4736,9
4737,7
4738,4
4739,0
4740,2
4741,6
4742,6
4743,0
4744,1
4745,8
4746,0
4747,1
4748,7
4749,2
4750,7
4751,2
4752,6
4753,8
4754,8
4755,9
4756,2
4757,1
4758,9
4759,8
4760,1
4761,8
4762,2
4763,6
4764,0
4765,0
4766,9
4767,8
4768,7
4769,9
4770,8
4771,9
4772,2
4773,3
4774,9
4775,2
4776,1
4777,9
4778,7
4779,1
4780,3
4781,7
4782,7
4783,2
4784,1
4785,6
4786,9
4787,6
4788,8
4789,8
4790,9
4791,9
4792,7
4793,7
4794,7
4795,9
4796,1
4797,8
4798,9
4799,9
4800,9
4801,8
4802,0
4803,2
4804,4
4805,6
4806,5
4807,4
4808,7
4809,7
4810,7
4811,8
4812,6
4813,0
4814,8
4815,3
4816,1
4817,8
4818,1
4819,8
4820,2
4821,9
4822,1
4823,9
4824,5
4825,9
4826,8
4827,1
4828,8
4829,2
4830,7
4831,5
4832,1
4833,8
4834,4
4835,3
4836,2
4837,7
4838,3
4839,2
4840,3
4841,2
4842,5
4843,4
4844,6
4845,0
4846,9
4847,8
4848,1
4849,8
4850,3
4851,3
4852,5
4853,0
4854,3
4855,6
4856,9
4857,9
4858,3
4859,1
4860,9
4861,3
4862,2
4863,4
4864,3
4865,4
4866,4
4867,6
4868,6
4869,6
4870,6
4871,1
4872,8
4873,3
4874,7
4875,3
4876,7
4877,0
4878,1
4879,5
4880,9
4881,8
4882,3
4883,2
4884,5
4885,1
4886,2
4887,7
4888,8
4889,3
4890,4
4891,3
4892,1
4893,2
4894,6
4895,2
4896,6
4897,4
4898,1
4899,5
4900,5
4901,0
4902,7
4903,0
4904,6
4905,6
4906,8
4907,0
4908,6
4909,6
4910,9
4911,5
4912,8
4913,0
4914,7
4915,1
4916,3
4917,6
4918,2
4919,3
4920,3
4921,2
4922,4
4923,8
4924,7
4925,1
4926,0
4927,7
4928,5
4929,2
4930,5
4931,4
4932,0
4933,0
4934,7
4935,5
4936,5
4937,9
4938,0
4939,9
4940,2
4941,1
4942,0
4943,6
4944,6
4945,5
4946,0
4947,5
4948,2
4949,0
4950,5
4951,9
4952,2
4953,9
4954,5
4955,2
4956,2
4957,0
4958,9
4959,0
4960,6
4961,8
4962,7
4963,8
4964,7
4965,0
4966,8
4967,2
4968,7
4969,9
4970,9
4971,6
4972,5
4973,7
4974,9
4975,1
4976,1
4977,0
4978,2
4979,5
4980,2
4981,8
4982,2
4983,3
4984,9
4985,5
4986,0
4987,6
4988,6
4989,1
4990,6
4991,1
4992,2
4993,2
4994,2
4995,7
4996,9
4997,1
4998,1
4999,7
5000,7
5001,3
5002,7
5003,4
5004,0
5005,6
5006,8
5007,3
5008,2
5009,3
5010,0
5011,2
5012,5
5013,6
5014,8
5015,2
5016,5
5017,3
5018,0
5019,7
5020,0
5021,0
5022,1
5023,6
5024,6
5025,7
5026,1
5027,4
5028,9
5029,0
5030,6
5031,9
5032,1
5033,2
5034,3
5035,2
5036,3
5037,0
5038,3
5039,3
5040,5
5041,1
5042,4
5043,6
5044,7
5045,3
5046,7
5047,8
5048,7
5049,3
5050,4
5051,1
5052,0
5053,1
5054,5
5055,5
5056,9
5057,4
5058,3
5059,3
5060,2
5061,8
5062,1
5063,7
5064,5
5065,7
5066,9
5067,3
5068,8
5069,2
5070,4
5071,5
5072,6
5073,4
5074,0
5075,9
5076,3
5077,1
5078,0
5079,3
5080,2
5081,0
5082,3
5083,2
5084,2
5085,4
5086,9
5087,8
5088,2
5089,7
5090,3
5091,2
5092,7
5093,7
5094,7
5095,6
5096,0
5097,8
5098,0
5099,8
5100,7
5101,9
5102,2
5103,5
5104,7
5105,6
5106,0
5107,7
5108,4
5109,7
5110,4
5111,1
5112,1
5113,4
5114,7
5115,9
5116,2
5117,0
5118,6
5119,5
5120,6
5121,4
5122,4
5123,4
5124,1
5125,3
5126,0
5127,3
5128,6
5129,9
5130,9
5131,0
5132,7
5133,2
5134,8
5135,2
5136,0
5137,1
5138,7
5139,4
5140,7
5141,4
5142,5
5143,7
5144,0
5145,3
5146,6
5147,5
5148,3
5149,2
5150,8
5151,3
5152,7
5153,6
5154,6
5155,0
5156,1
5157,3
5158,6
5159,3
5160,7
5161,8
5162,2
5163,9
5164,7
5165,0
5166,3
5167,7
5168,9
5169,5
5170,2
5171,9
5172,5
5173,7
5174,1
5175,1
5176,8
5177,8
5178,1
5179,4
5180,8
5181,4
5182,9
5183,0
5184,3
5185,2
5186,4
5187,5
5188,0
5189,3
5190,8
5191,3
5192,7
5193,5
5194,8
5195,6
5196,7
5197,5
5198,2
5199,6
5200,1
5201,7
5202,2
5203,5
5204,1
5205,3
5206,7
5207,8
5208,5
5209,9
5210,0
5211,0
5212,8
5213,1
5214,9
5215,7
5216,5
5217,8
5218,1
5219,1
5220,6
5221,1
5222,0
5223,6
5224,7
5225,1
5226,7
5227,2
5228,8
5229,6
5230,8
5231,2
5232,2
5233,2
5234,3
5235,6
5236,2
5237,3
5238,1
5239,5
5240,7
5241,6
5242,6
5243,6
5244,8
5245,6
5246,7
5247,4
5248,1
5249,1
5250,3
5251,2
5252,0
5253,7
5254,0
5255,9
5256,0
5257,8
5258,2
5259,5
5260,3
5261,8
5262,7
5263,4
5264,4
5265,7
5266,7
5267,7
5268,6
5269,7
5270,7
5271,1
5272,1
5273,7
5274,8
5275,8
5276,7
5277,4
5278,8
5279,9
5280,8
5281,6
5282,5
5283,8
5284,6
5285,6
5286,2
5287,5
5288,8
5289,1
5290,7
5291,8
5292,3
5293,9
5294,7
5295,1
5296,3
5297,7
5298,3
5299,0
5300,7
5301,8
5302,6
5303,4
5304,7
5305,4
5306,3
5307,7
5308,7
5309,8
5310,2
5311,5
5312,8
5313,8
5314,7
5315,3
5316,8
5317,2
5318,8
5319,6
5320,5
5321,7
5322,6
5323,6
5324,8
5325,8
5326,4
5327,1
5328,4
5329,8
5330,7
5331,6
5332,7
5333,9
5334,7
5335,6
5336,3
5337,3
5338,1
5339,9
5340,7
5341,1
5342,8
5343,7
5344,8
5345,6
5346,6
5347,7
5348,7
5349,6
5350,6
5351,3
5352,1
5353,2
5354,4
5355,7
5356,8
5357,9
5358,2
5359,9
5360,0
5361,7
5362,7
5363,4
5364,8
5365,8
5366,0
5367,1
5368,0
5369,2
5370,9
5371,2
5372,7
5373,7
5374,7
5375,7
5376,7
5377,0
5378,2
5379,2
5380,9
5381,7
5382,1
5383,8
5384,7
5385,4
5386,7
5387,8
5388,0
5389,1
5390,6
5391,9
5392,5
5393,6
5394,1
5395,1
5396,6
5397,9
5398,6
5399,8
5400,3
5401,6
5402,8
5403,4
5404,8
5405,8
5406,9
5407,1
5408,5
5409,4
5410,4
5411,8
5412,5
5413,9
5414,3
5415,5
5416,2
5417,1
5418,0
5419,6
5420,1
5421,6
5422,3
5423,6
5424,7
5425,2
5426,0
5427,2
5428,0
5429,6
5430,8
5431,4
5432,7
5433,7
5434,8
5435,1
5436,2
5437,8
5438,1
5439,6
5440,1
5441,3
5442,1
5443,1
5444,8
5445,8
5446,3
5447,8
5448,5
5449,3
5450,4
5451,9
5452,6
5453,7
5454,1
5455,2
5456,2
5457,7
5458,1
5459,5
5460,7
5461,3
5462,5
5463,5
5464,7
5465,7
5466,1
5467,2
5468,9
5469,8
5470,6
5471,6
5472,3
5473,5
5474,3
5475,1
5476,9
5477,5
5478,6
5479,6
5480,6
5481,6
5482,1
5483,2
5484,9
5485,5
5486,4
5487,2
5488,8
5489,2
5490,7
5491,6
5492,2
5493,2
5494,8
5495,0
5496,8
5497,3
5498,6
5499,2
5500,1
5501,6
5502,6
5503,4
5504,0
5505,2
5506,9
5507,2
5508,9
5509,1
5510,5
5511,9
5512,2
5513,5
5514,4
5515,0
5516,9
5517,6
5518,5
5519,5
5520,1
5521,6
5522,6
5523,7
5524,4
5525,6
5526,0
5527,2
5528,2
5529,7
5530,8
5531,4
5532,0
5533,7
5534,4
5535,1
5536,9
5537,9
5538,7
5539,7
5540,4
5541,3
5542,1
5543,0
5544,7
5545,5
5546,6
5547,2
5548,1
5549,9
5550,6
5551,9
5552,3
5553,1
5554,3
5555,8
5556,8
5557,8
5558,4
5559,1
5560,8
5561,0
5562,0
5563,3
5564,9
5565,8
5566,8
5567,0
5568,4
5569,8
5570,1
5571,4
5572,2
5573,6
5574,1
5575,5
5576,2
5577,3
5578,8
5579,8
5580,2
5581,7
5582,6
5583,9
5584,6
5585,1
5586,1
5587,2
5588,1
5589,7
5590,0
5591,7
5592,6
5593,6
5594,0
5595,6
5596,2
5597,0
5598,4
5599,5
5600,7
5601,2
5602,9
5603,9
5604,7
5605,8
5606,4
5607,4
5608,5
5609,5
5610,1
5611,5
5612,1
5613,8
5614,7
5615,8
5616,7
5617,1
5618,0
5619,0
5620,8
5621,8
5622,0
5623,6
5624,4
5625,9
5626,6
5627,5
5628,1
5629,6
5630,7
5631,6
5632,7
5633,6
5634,1
5635,5
5636,8
5637,3
5638,9
5639,8
5640,9
5641,3
5642,3
5643,1
5644,7
5645,5
5646,7
5647,8
5648,8
5649,1
5650,0
5651,2
5652,7
5653,3
5654,7
5655,3
5656,5
5657,7
5658,7
5659,3
5660,2
5661,3
5662,7
5663,1
5664,9
5665,3
5666,5
5667,3
5668,6
5669,1
5670,7
5671,7
5672,8
5673,7
5674,4
5675,9
5676,2
5677,0
5678,8
5679,7
5680,7
5681,4
5682,9
5683,8
5684,5
5685,7
5686,8
5687,4
5688,1
5689,1
5690,1
5691,4
5692,1
5693,8
5694,6
5695,1
5696,8
5697,1
5698,8
5699,4
5700,9
5701,5
5702,8
5703,1
5704,7
5705,3
5706,7
5707,9
5708,0
5709,6
5710,1
5711,8
5712,8
5713,0
5714,8
5715,6
5716,0
5717,8
5718,1
5719,0
5720,9
5721,9
5722,8
5723,2
5724,2
5725,5
5726,6
5727,1
5728,8
5729,2
5730,7
5731,1
5732,8
5733,8
5734,0
5735,8
5736,3
5737,2
5738,3
5739,2
5740,3
5741,2
5742,7
5743,0
5744,8
5745,0
5746,8
5747,9
5748,0
5749,2
5750,4
5751,1
5752,4
5753,3
5754,9
5755,3
5756,0
5757,9
5758,7
5759,2
5760,6
5761,3
5762,4
5763,5
5764,4
5765,0
5766,0
5767,2
5768,0
5769,0
5770,1
5771,7
5772,9
5773,9
5774,3
5775,1
5776,8
5777,6
5778,6
5779,5
5780,8
5781,2
5782,0
5783,8
5784,0
5785,1
5786,6
5787,6
5788,4
5789,9
5790,9
5791,1
5792,0
5793,8
5794,4
5795,8
5796,0
